1.00E+01,-0.0021203041969,5.12838217273264E-05
1.00E+02,-0.000230991168825,-1.39251625099977E-05
1.00E+03,-2.47181631726716E-05,-2.75769139926679E-06
1.00E+04,-4.2775737417539E-06,-2.08772950524078E-06
1.00E+05,-2.81980030209349E-06,-2.5994592295969E-06
1.00E+06,-3.25601786977864E-06,-3.23410271059772E-06
1.00E+07,-3.88179754707744E-06,-3.87960603257048E-06
1.00E+08,-4.52660434859483E-06,-4.52638518028022E-06
